Relic.Manual.41050	·<color=#d6b85b><link=\\"9002\\">ปลายทาง:</link></color> รับ <color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color> 2 \\n·<color=#d6b85b>เมื่อมี <color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color>: </color>+1 ลูกกระสุน
Relic.Manual.41051	·<color=#d6b85b><link=\\"9001\\">ออกเดินทาง:</link></color> รับ <color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color> 1\\n·<color=#d6b85b>เมื่อมี <color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color>: </color>อัตราคริติคอล +25%
Relic.Manual.41052	·<color=#11f7ef>ความเสียหายเยือกแข็ง</color> +20%\\n·<color=#d6b85b>เมื่อใช้<color=#a024ff>สกิลรบ</color>:</color> ครั้งถัดไปที่สร้างความเสียหาย จะปล่อย<color=#11f7ef>พายุหิมะ</color>ที่กระตุ้น <color=#11f7ef><link=\\"9012\\">[แช่แข็ง]</link></color>
Relic.Manual.41053	·<color=#d6b85b>เมื่อกระสุนสร้างความเสียหาย:</color> กระตุ้น<color=#11f7ef>ระเบิดน้ำแข็ง</color>ในวงแคบ สร้าง<color=#11f7ef>ความเสียหายเยือกแข็ง</color>เท่ากับ 120% ของพลังโจมตีกระสุน
Relic.Manual.41054	·<color=#d6b85b><link=\\"9001\\">ออกเดินทาง:</link></color> รับ <color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color> 3 \\n·<color=#d6b85b><link=\\"9002\\">ปลายทาง:</link></color> รับ <color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color> 3
Relic.Manual.41055	·<color=#d6b85b><link=\\"9001\\">ออกเดินทาง:</link></color> รับ <color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color> 1 \\n·<color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color> ทุก 1 ชั้นเพิ่มความเสียหายสุดท้าย 0.5%
Relic.Manual.41056	·<color=#d6b85b><link=\\"9002\\">ปลายทาง:</link></color> รับ <color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color> 2 \\n·<color=#d6b85b><link=\\"9022\\">[แตกสลาย]</link></color>: ในเกมนี้ ทุกครั้งที่ได้ <color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color> จะได้เพิ่มอีก 1 ชั้น
Relic.Manual.41057	·<color=#11f7ef>ความเสียหายเยือกแข็ง</color> +30%\\n·เมื่อ <color=#11f7ef><link=\\"9012\\">[แช่แข็ง]</link></color> สิ้นสุด จะกระตุ้น<color=#11f7ef>ระเบิดน้ำแข็ง</color> สร้าง<color=#11f7ef>ความเสียหายเยือกแข็ง</color> 35% แก่ศัตรูในวงแคบ
Relic.Manual.41058	·<color=#11f7ef><link=\\"9012\\">[แช่แข็ง]</link></color> ออกคริติคอลได้\\n·<color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color> ทุก 1 ชั้นที่มีเพิ่มอัตราคริติคอลของ <color=#11f7ef><link=\\"9012\\">[แช่แข็ง]</link></color> 1%
Relic.Manual.41059	·<color=#d6b85b><link=\\"9002\\">ปลายทาง:</link></color> รับ <color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color> 1\\n·<color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color>ทุก 1 ชั้นที่มีเพิ่ม<color=#11f7ef>ความเสียหายเยือกแข็ง</color> 0.5%
Relic.Manual.41060	·<color=#d6b85b><link=\\"9001\\">ออกเดินทาง:</link></color> รับ <color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color> 4\\n·<color=#d6b85b>เมื่อยิง:</color> <color=#99b7bb><link=\\"9035\\">โอกาสปรับตัว</link></color> 50% ที่จะเรียก<color=#11f7ef>อุกกาบาตน้ำแข็ง</color>ลงใส่ศัตรูที่ใกล้ที่สุด ทำให้ศัตรูในพื้นที่เป้าหมายติด <color=#11f7ef><link=\\"9012\\">[แช่แข็ง]</link></color>\\n·<color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color> ทุก 1 ชั้นที่มีเพิ่มความเสียหาย <color=#11f7ef><link=\\"9012\\">[แช่แข็ง]</link></color> 0.5%
Relic.Manual.41061	·<color=#d6b85b><link=\\"9001\\">ออกเดินทาง,</link></color>,<color=#d6b85b><link=\\"9002\\">ปลายทาง:</link></color> รับ <color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color> 8\\n·<color=#d6b85b>เมื่อถูกโจมตี:</color> ความเสียหายที่ได้รับจะไม่เกินจำนวนชั้น <color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color> ของคุณ\\n·ขีดจำกัด <color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color> +1000\\n·<color=#d6b85b>เมื่อได้รับ <color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color>:</color> ได้เกราะ +100%
Relic.Manual.41062	·ทุก 5 วินาที ปล่อย<color=#11f7ef>ตาพายุ</color>ใส่ศัตรูที่ใกล้ที่สุด สร้าง<color=#11f7ef>ความเสียหายเยือกแข็ง</color> 200% ต่อวินาที\\n·<color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color> ทุก 1 ชั้นที่มีเพิ่มความเสียหายของตาพายุ 5%
Relic.Manual.41063	·<color=#d6b85b>เมื่อใช้ท่าไม้ตาย:</color> สร้าง<color=#11f7ef>ความเสียหายเยือกแข็ง</color> 250% แก่ศัตรูทุกตัวและทำให้ติด <color=#11f7ef><link=\\"9012\\">[แช่แข็ง]</link></color> ศัตรูที่โดนแต่ละตัวให้ <color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color> 1\\n<color=#d6b85b>เมื่อได้รับ <color=#11f7ef><link=\\"9025\\">[เกราะ]</link></color>: </color>จำนวนที่ได้ +50%
Relic.Manual.41064	·<color=#d6b85b>เมื่อใช้ท่าไม้ตาย:</color> ยิง<color=#11f7ef>ธารน้ำแข็งยักษ์</color>ใส่ศัตรูที่ใกล้ที่สุด สร้าง<color=#11f7ef>ความเสียหายเยือกแข็ง</color> 300% หลัง<color=#11f7ef>ธารน้ำแข็งยักษ์</color>สร้างความเสียหาย จะกระตุ้นเอฟเฟกต์<color=#d6b85b><link=\\"9002\\">[ปลายทาง]</link></color>ทั้งหมดของคุณ
Relic.Manual.41065	·<color=#d6b85b>หลบ:</color> เข้าสู่สถานะ <color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]</link></color> นาน 2 วินาที\\n·<color=#d6b85b>ระหว่าง</color> <color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]</link></color><color=#d6b85b>:</color> อัตรายิง +15%, ความเร็วรีโหลด +15%
Relic.Manual.41066	·<color=#d6b85b>หลบ:</color> เข้าสู่สถานะ <color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]</link></color> นาน 2 วินาที\\n·<color=#d6b85b>ระหว่างสถานะ <color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]</link></color>:</color> ความเร็วเคลื่อนที่และระยะหลบ +40%
Relic.Manual.41067	·<color=#d6b85b>เมื่อยิง:</color> <color=#99b7bb><link=\\"9035\\">โอกาสปรับตัว</link></color> 80% ที่จะปล่อย<color=#f7e301>สายฟ้าลูกโซ่</color>เพิ่ม 1 ครั้ง สร้าง<color=#f7e301>ความเสียหายสายฟ้า</color> 80% เด้งได้สูงสุด 3 ครั้ง
Relic.Manual.41068	·อัตรายิง +8%\\n·ความเร็วรีโหลด +8%
Relic.Manual.41069	·<color=#d6b85b><link=\\"9031\\">[นัดแรก]</link></color>: เข้าสู่สถานะ <color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]</link></color> นาน 2 วินาที\\n·<color=#d6b85b>ระหว่างสถานะ</color> <color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]</link></color> <color=#d6b85b>:</color> ความเสียหายสุดท้าย +40%
Relic.Manual.41070	·<color=#d6b85b>เมื่อใช้<color=#a024ff>สกิลรบ</color>:</color> เข้าสู่สถานะ <color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]</link></color> นาน 6 วินาที \\n·<color=#d6b85b>ระหว่างสถานะ</color> <color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]</link></color> <color=#d6b85b>: </color>+2 ลูกกระสุน
Relic.Manual.41071	·<color=#d6b85b>เมื่อเกิดแปรปรวน:</color> เข้าสู่สถานะ <color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]</link></color> นาน 2 วินาที\\n·<color=#d6b85b>ระหว่างสถานะ</color> <color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]</link></color> <color=#d6b85b>:</color> <color=#a024ff>ความเสียหายสกิลรบ</color> +100%
Relic.Manual.41072	·<color=#d6b85b>เมื่อเกิด<link=\\"9033\\">แปรปรวน</link>:</color> เรียก<color=#f7e301>สายฟ้าสวรรค์</color>ลงใส่ศัตรู สร้าง<color=#f7e301>ความเสียหายสายฟ้า</color>ของอาวุธ 80%
Relic.Manual.41073	·อัตรายิง +20%\\n·<color=#d6b85b>เมื่อกระสุนสร้างความเสียหาย:</color> <color=#99b7bb><link=\\"9035\\">โอกาสปรับตัว</link></color> 20% ที่จะกระตุ้น<color=#f7e301>วงไฟฟ้า</color> ทำให้ศัตรูทุกตัวใน<color=#f7e301>วงไฟฟ้า</color>ติด <color=#f7e301><link=\\"9013\\">[ปั่นป่วน]</link></color>
Relic.Manual.41074	·<color=#f7e301>ความเสียหายสายฟ้า</color> +20% \\n·<color=#d6b85b>เมื่อเกิด<link=\\"9033\\">แปรปรวน</link>:</color> นัดถัดไป +2 ลูกกระสุน, พลังโจมตีกระสุน +40%
Relic.Manual.41075	·<color=#d6b85b>เมื่อยิง:</color> <color=#99b7bb><link=\\"9035\\">โอกาสปรับตัว</link></color> 15% ที่จะเข้าสู่สถานะ <color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]</link></color> นาน 6 วินาที\\n·<color=#d6b85b>ระหว่างสถานะ </color><color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]</link></color><color=#d6b85b>:</color> อัตรายิง +35%, ความเร็วรีโหลด +35%
Relic.Manual.41076	 อัตราสะสมท่าไม้ตาย +20%\\n·<color=#d6b85b>เมื่อใช้ท่าไม้ตาย:</color> ยิง<color=#f7e301>กระสุนเก็บประจุ</color> 10 นัด แต่ละนัดสร้าง<color=#f7e301>ความเสียหายสายฟ้า</color> 200% และสร้างความเสียหายสองเท่าต่อศัตรูที่ติด<color=#f7e301><link=\\"9013\\">[ปั่นป่วน]</link></color>
Relic.Manual.41077	·ความเสียหายแปรปรวน +50%\\n·<color=#d6b85b>เมื่อกระสุนสร้างความเสียหาย:</color> เพิ่ม<color=#f7e301>ความเสียหายสายฟ้า</color> 30 ซึ่งนับเป็นความเสียหายแปรปรวนด้วย
Relic.Manual.41078	·<color=#d6b85b>เมื่อใช้ท่าไม้ตาย:</color> เข้าสู่สถานะ <color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]</link></color> นาน 6 วินาที\\n·<color=#d6b85b>ระหว่างสถานะ </color><color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]</link></color> <color=#d6b85b>:</color> ยิง<color=#f7e301>สายฟ้าลูกโซ่</color>อัตโนมัติ 1 ครั้งทุก 1 วินาที สร้าง<color=#f7e301>ความเสียหายสายฟ้า</color> 50% และทำให้ติด <color=#f7e301><link=\\"9013\\">[ปั่นป่วน]</link></color>\\n·<color=#f7e301>สายฟ้าลูกโซ่</color>เด้งใส่ตัวคุณเองได้ และเด้ง 2 ครั้ง\\n·<color=#bd30e7>สนามปั่นป่วน</color>เพิ่มเติมจะไม่ยิง<color=#f7e301>สายฟ้าลูกโซ่</color>ใหม่ แต่เพิ่มการเด้งให้ +4 ครั้งแทน
Relic.Manual.41079	·<color=#d6b85b>เมื่อใช้ท่าไม้ตาย:</color> <color=#f7e301>ความเสียหายสายฟ้า</color> +3% ถาวร\\n·<color=#d6b85b>เมื่อเกิด</color><color=#f7e301><link=\\"9013\\">[ปั่นป่วน]</link></color><color=#d6b85b>:</color> หากเป้าหมายติด <color=#f7e301><link=\\"9013\\">[ปั่นป่วน]</link></color> อยู่แล้ว จะปล่อย<color=#f7e301>พายุฟ้าคะนอง</color>ในวงแคบ สร้าง<color=#f7e301>ความเสียหายสายฟ้า</color> 150%
Relic.Manual.41080	·<color=#f7e301>ความเสียหายสายฟ้า</color> +30%\\n·เพดานความเสียหาย <color=#f7e301><link=\\"9013\\">[ปั่นป่วน]</link></color> +10%\\n<color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]:</link></color><color=#f7e301><link=\\"9013\\">[ปั่นป่วน]</link></color> สร้างความเสียหายสูงสุดเสมอ
Relic.Manual.41081	·<color=#d6b85b>เมื่อใช้ท่าไม้ตาย:</color> เข้าสู่<color=#f7e301>สถานะ <link=\\"9021\\">[โอเวอร์โหลด]</link></color> นาน 10 วินาที\\n·<color=#d6b85b>ระหว่างสถานะ </color><color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]</link></color><color=#d6b85b>:</color> เมื่อยิง มี<color=#99b7bb><link=\\"9035\\">โอกาสปรับตัว</link></color> 60% ที่จะปล่อย<color=#f7e301>สายฟ้าลูกโซ่</color> สร้าง<color=#f7e301>ความเสียหายแปรปรวนสายฟ้า</color> 170% แก่เป้าหมายและทำให้ติด <color=#f7e301><link=\\"9013\\">[ปั่นป่วน]</link></color> <color=#f7e301>สายฟ้าลูกโซ่</color>เด้งได้สูงสุด 4 ครั้ง
Relic.Manual.41082	·<color=#d6b85b><link=\\"9031\\">[นัดแรก]</link></color>: เพิ่ม<color=#f7e301>ลูกศรสายฟ้า</color>ที่เจาะทะลุศัตรูตลอดแนว สร้าง<color=#f7e301>ความเสียหายสายฟ้า</color> 200% ลูกกระสุนส่วนเพิ่มแต่ละลูกเพิ่ม<color=#f7e301>ความเสียหายสายฟ้า</color>อีก 50%\\n·ลูกศรสายฟ้านับเป็นความเสียหายกระสุน แปรปรวน และ<color=#a024ff>สกิลรบ</color>\\n·<color=#d6b85b>เมื่อเข้าสู่สถานะ <color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]</link></color>:</color> รีโหลดอาวุธทันที
Relic.Manual.41083	·<color=#f7e301>ความเสียหายสายฟ้า</color> +40%\\n·<color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]</link></color>: เอฟเฟกต์ <color=#f7e301><link=\\"9021\\">[โอเวอร์โหลด]</link></color> อื่นทั้งหมดและ<color=#f7e301>ความเสียหายสายฟ้า</color>คูณสอง (พาสซีฟเฉพาะ)
Relic.Manual.41084	·<color=#d6b85b>เมื่อใช้ท่าไม้ตาย:</color> คืนค่าท่าไม้ตาย 50%\\n·<color=#d6b85b>เมื่อใช้ท่าไม้ตาย:</color> สายฟ้าจะห่อหุ้มคุณไว้ ไม่รับความเสียหายใดๆ นาน 2 วินาที
Relic.Manual.41085	·<color=#d6b85b>เมื่อเกิด <color=#f7e301><link=\\"9013\\">[ปั่นป่วน]</link></color>:</color> ฟื้นค่าท่าไม้ตาย 1%\\n·<color=#d6b85b>เมื่อใช้ท่าไม้ตาย:</color> ปล่อย<color=#f7e301>วงสายฟ้า</color>เต้นเป็นจังหวะรอบตัว ขณะ<color=#f7e301>วงสายฟ้า</color>ขยายและหด จะสร้าง<color=#f7e301>ความเสียหายสายฟ้า</color> 500% แก่ศัตรูที่โดนและทำให้ติด <color=#f7e301><link=\\"9013\\">[ปั่นป่วน]</link></color>
Relic.Manual.41086	·อัตราคริติคอล +15%\\n·<color=#d6b85b><link=\\"9022\\">[แตกสลาย]</link></color>：รับ <color=#f44f06><link=\\"9023\\">[เถ้าเพลิง]</link></color> 2 ชั้นถาวร
Relic.Manual.41087	·<color=#d6b85b><link=\\"9032\\">[นัดสุดท้าย]</link></color>: <color=#99b7bb><link=\\"9035\\">โอกาสปรับตัว</link></color> 20% ที่จะยิง<color=#f44f06>กระสุนเพลิง</color>เพิ่ม 1 นัด ซึ่งเจาะทะลุศัตรูและสร้าง<color=#f44f06>ความเสียหายเพลิง</color> 100%\\n·<color=#d6b85b><link=\\"9022\\">[แตกสลาย]</link></color>: รับ <color=#f44f06><link=\\"9023\\">[เถ้าเพลิง]</link></color> 2 ชั้นถาวร
Relic.Manual.41088	·<color=#d6b85b>เมื่อพกพา:</color> รับ <color=#f44f06><link=\\"9023\\">[เถ้าเพลิง]</link></color> 8 ชั้น\\n·<color=#d6b85b><link=\\"9022\\">[แตกสลาย]</link></color>: รับ <color=#f44f06><link=\\"9023\\">[เถ้าเพลิง]</link></color> 2 ชั้นถาวร
Relic.Manual.41089	·ความเสียหายธาตุของอาวุธปัจจุบัน +12%\\n·<color=#d6b85b><link=\\"9022\\">[แตกสลาย]</link></color>: รับ <color=#f44f06><link=\\"9023\\">[เถ้าเพลิง]</link></color> 2 ชั้นถาวร
Relic.Manual.41090	·<color=#d6b85b><link=\\"9001\\">ออกเดินทาง:</link></color> รับ <color=#f44f06><link=\\"9023\\">[เถ้าเพลิง]</link></color> 1 ชั้น\\n·<color=#d6b85b><link=\\"9022\\">[แตกสลาย]</link></color>: รับ <color=#f44f06><link=\\"9023\\">[เถ้าเพลิง]</link></color> 3 ชั้นถาวร
Relic.Manual.41091	·<color=#d6b85b>เมื่อสังหาร:</color> ระเบิดศัตรูตัวนั้น สาดเศษใส่ศัตรูที่ใกล้ที่สุด 2 ตัว ทำให้ติดแปรปรวนของอาวุธหลัก\\n·<color=#d6b85b><link=\\"9022\\">[แตกสลาย]</link></color>: รับ <color=#f44f06><link=\\"9023\\">[เถ้าเพลิง]</link></color> 3 ชั้นถาวร
Relic.Manual.41092	·<color=#d6b85b>เมื่อพกพา:</color> รับ <color=#f44f06><link=\\"9023\\">[เถ้าเพลิง]</link></color> 10 ชั้น\\n·<color=#d6b85b>เมื่อมี <color=#f44f06><link=\\"9023\\">[เถ้าเพลิง]</link></color> 30 ชั้น:</color> <color=#05b2ea>ระเบิดไวไฟ</color>จะ<color=#d6b85b><link=\\"9022\\">[แตกสลาย]</link></color>ทันที และได้รับ<color=#bd30e7>ระเบิดเทอร์ไมต์</color>\\n·<color=#d6b85b><link=\\"9022\\">[แตกสลาย]</link></color>：รับ <color=#f44f06><link=\\"9023\\">[เถ้าเพลิง]</link></color> 3 ชั้นถาวร
Relic.Manual.41093	·<color=#d6b85b>เมื่อแยก</color><color=#d6b85b>อาวุธหรือชิ้นส่วนอาวุธ:</color> รับ <color=#f44f06><link=\\"9023\\">[เถ้าเพลิง]</link></color> 3 ชั้นถาวร\\n·<color=#d6b85b><link=\\"9022\\">[แตกสลาย]</link></color>: รับ <color=#f44f06><link=\\"9023\\">[เถ้าเพลิง]</link></color> 3 ชั้นถาวร
Relic.Manual.41094	·<color=#f44f06>ความเสียหายเพลิง</color> +20%\\n·<color=#d6b85b><link=\\"9002\\">ปลายทาง:</link></color> อัตราคริติคอล +2% ถาวร\\n·<color=#d6b85b><link=\\"9022\\">[แตกสลาย]</link></color>: รับ <color=#f44f06><link=\\"9023\\">[เถ้าเพลิง]</link></color> 3 ชั้นถาวร
